level,sample_scope,fe,family,outcome,label,controls,term,b,se,p,N,clusters,mean_y,status
household,mech,stackyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,high-instability total,0.0056096078526235785,0.006645329698165428,0.39858956009913205,2528,131,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,low-instability DID,-0.009209899683316135,0.0174652986127131,0.5979674752704089,2520,128,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,high-minus-low differential,0.010548854663283074,0.00969485509180974,0.2765562982497426,2520,128,0.0159846547314578,ok
household,mech,provyear,land-state,mixed_state,Rent-in and abandonment both observed,baseline_bundle,high-instability total,0.001338954979966939,0.019508123701482992,0.9452795501998412,2520,128,0.0159846547314578,ok
household,mech,stackyear,land-state,expand_minus_idle,Expand minus idle state,none,low-instability DID,-0.01772222634845621,0.06647550193606733,0.7897788059274635,3166,140,0.011052246985750823,ok
household,mech,stackyear,land-state,expand_minus_idle,Expand minus idle state,none,high-minus-low differential,0.138298158187666,0.07576071526821937,0.06793163634723488,3166,140,0.011052246985750823,ok
household,mech,stackyear,land-state,expand_minus_idle,Expand minus idle state,none,high-instability total,0.12057593183920978,0.03613552174156051,0.0008475799889850638,3166,140,0.011052246985750823,ok
household,mech,provyear,land-state,expand_minus_idle,Expand minus idle state,none,low-instability DID,-0.23015170958020048,0.04987502769807755,3.939136872250835e-06,3160,139,0.011052246985750823,ok
household,mech,provyear,land-state,expand_minus_idle,Expand minus idle state,none,high-minus-low differential,0.016379796122467306,0.07483387703588186,0.8267418908722769,3160,139,0.011052246985750823,ok
household,mech,provyear,land-state,expand_minus_idle,Expand minus idle state,none,high-instability total,-0.21377191345773316,0.0855677947301744,0.012479921052380317,3160,139,0.011052246985750823,ok
